X1	X2	X3	X4	p_adjusted	X5	X6
261	ENST00000288912	mus_musculus	1.2872e-05	0.0007208327	0.0423085299475	ENSG00000158023	CFAP251
262	ENST00000290894	mus_musculus	0	0	0	ENSG00000138606	SHF
263	ENST00000292478	mus_musculus	1.05334e-05	0.000779475	0.0444652596354167	ENSG00000106246	PTCD1
264	ENST00000292609	mus_musculus	1.768e-07	1.09627e-05	0.00112376400869565	ENSG00000161031	PGLYRP2
265	ENST00000294008	mus_musculus	1.561e-07	1.04619e-05	0.00108783895632911	ENSG00000188827	SLX4
266	ENST00000295981	mus_musculus	1e-10	4.3e-09	1.53575434782609e-06	ENSG00000163702	IL17RC
267	ENST00000296161	mus_musculus	1e-10	3.8e-09	1.38733777777778e-06	ENSG00000163840	DTX3L
268	ENST00000296862	mus_musculus	5.3105e-06	0.0002973878	0.0198609112447154	ENSG00000164393	ADGRF2P
269	ENST00000297267	mus_musculus	5.3e-09	3.879e-07	6.50286642857143e-05	ENSG00000164694	FNDC1
270	ENST00000297579	mus_musculus	4.4e-09	2.779e-07	5.26101386363636e-05	ENSG00000164934	DCAF13
271	ENST00000298738	mus_musculus	1.0924e-06	6.11747e-05	0.0048087997430622	ENSG00000165837	ERICH6B
272	ENST00000301724	mus_musculus	1.02612e-05	0.0006054085	0.0372518960543071	ENSG00000167965	MLST8
273	ENST00000302328	mus_musculus	4.99e-08	3.6951e-06	0.00047059533255814	ENSG00000168356	SCN11A
274	ENST00000302938	mus_musculus	9.4223e-06	0.0006312929	0.0385558031750929	ENSG00000170613	GARIN3
275	ENST00000306507	mus_musculus	0	6e-10	2.89923529411765e-07	ENSG00000184492	FOXD4L1
276	ENST00000306735	mus_musculus	5.5669e-06	0.0003507121	0.0228644805194444	ENSG00000101546	RBFA
277	ENST00000306875	mus_musculus	3.36e-08	2.4519e-06	0.000327498090243902	ENSG00000213380	COG8
278	ENST00000307300	mus_musculus	0	2e-10	1.0268125e-07	ENSG00000130414	NDUFA10
279	ENST00000308354	mus_musculus	0	2e-10	1.0268125e-07	ENSG00000120913	PDLIM2
280	ENST00000308733	mus_musculus	5.3736e-06	0.0003546564	0.0230302371367589	ENSG00000066136	NFYC
281	ENST00000309295	mus_musculus	9e-10	6.1e-08	1.59074444444444e-05	ENSG00000173442	EHBP1L1
282	ENST00000309680	mus_musculus	8.46e-08	5.9191e-06	0.000684823196478873	ENSG00000172867	KRT2
283	ENST00000310085	mus_musculus	8.4875e-06	0.0004922735	0.0309728224148855	ENSG00000173013	CCDC96
284	ENST00000311519	mus_musculus	1.03626e-05	0.0007046538	0.0417816300093525	ENSG00000173567	ADGRF3
285	ENST00000312106	mus_musculus	1e-10	3.8e-09	1.38733777777778e-06	ENSG00000175294	CATSPER1
286	ENST00000313566	mus_musculus	6.63e-08	4.5752e-06	0.000560940005970149	ENSG00000100478	AP4S1
287	ENST00000313965	mus_musculus	0	3e-10	1.49354545454545e-07	ENSG00000177673	TEX44
288	ENST00000314128	mus_musculus	6.44e-08	4.1883e-06	0.000521284702272727	ENSG00000170581	STAT2
289	ENST00000315658	mus_musculus	2.1e-09	1.563e-07	3.47007121621622e-05	ENSG00000115459	ELMOD3
290	ENST00000315891	mus_musculus	2.617e-07	1.67478e-05	0.0016090620245614	ENSG00000114544	SLC41A3
291	ENST00000316073	mus_musculus	0	0	0	ENSG00000215853	RPTN
292	ENST00000316077	mus_musculus	1.075e-07	7.9559e-06	0.000883158656081081	ENSG00000129680	MAP7D3
293	ENST00000317834	mus_musculus	8e-10	3.74e-08	1.08373754385965e-05	ENSG00000178358	OR2D3
294	ENST00000320955	mus_musculus	1.3093e-06	7.46275e-05	0.00570999446744186	ENSG00000137877	SPTBN5
295	ENST00000321510	mus_musculus	3e-10	1.94e-08	6.12928076923077e-06	ENSG00000181240	SLC25A41
296	ENST00000323662	mus_musculus	0	0	0	ENSG00000179698	WDR97
297	ENST00000326665	mus_musculus	1.15e-08	7.249e-07	0.000117914674257426	ENSG00000178965	ERICH3
298	ENST00000327097	mus_musculus	8.9505e-06	0.0006623364	0.0400056055720588	ENSG00000019169	MARCO
299	ENST00000329312	mus_musculus	2.74e-07	1.61638e-05	0.00156208864823529	ENSG00000183035	CYLC1
300	ENST00000330540	mus_musculus	1.239e-07	9.2901e-06	0.000997562437254902	ENSG00000114013	CD86
301	ENST00000330560	mus_musculus	2.581e-07	1.90959e-05	0.00180302609827586	ENSG00000184661	CDCA2
302	ENST00000332826	mus_musculus	3.5e-09	2.457e-07	4.74894741176471e-05	ENSG00000185101	ANO9
303	ENST00000332955	mus_musculus	1.579e-07	1.04191e-05	0.00108783895632911	ENSG00000182264	IZUMO1
304	ENST00000332990	mus_musculus	4.7e-09	3.256e-07	5.81443739130435e-05	ENSG00000177752	YIPF7
305	ENST00000334179	mus_musculus	2.9164e-06	0.0001953958	0.0136602450987234	ENSG00000186150	UBL4B
306	ENST00000334270	mus_musculus	3.8e-09	2.818e-07	5.26101386363636e-05	ENSG00000125482	TTF1
307	ENST00000334414	mus_musculus	8.9987e-06	0.0006928975	0.0416618546597826	ENSG00000127329	PTPRB
308	ENST00000334850	mus_musculus	1.721e-07	1.10126e-05	0.00112376400869565	ENSG00000186765	FSCN2
309	ENST00000335080	mus_musculus	0	0	0	ENSG00000186280	KDM4D
310	ENST00000336152	mus_musculus	6.18e-08	4.6326e-06	0.000563770262222222	ENSG00000148680	HTR7
311	ENST00000337755	mus_musculus	1.31e-08	9.169e-07	0.000143464286666667	ENSG00000161013	MGAT4B
312	ENST00000338779	mus_musculus	1.168e-07	8.8736e-06	0.000959107726315789	ENSG00000132613	MTSS2
313	ENST00000338875	mus_musculus	1.47e-07	9.7037e-06	0.00103520835909091	ENSG00000187821	HELT
314	ENST00000338969	mus_musculus	2.46e-08	1.7681e-06	0.000244474564705882	ENSG00000100505	TRIM9
315	ENST00000339686	mus_musculus	2.42e-08	1.7938e-06	0.000245586168333333	ENSG00000161249	DMKN
316	ENST00000340281	mus_musculus	3.63e-07	2.65007e-05	0.00232823529572192	ENSG00000162664	ZNF326
317	ENST00000341114	mus_musculus	2e-10	1.44e-08	4.63877647058824e-06	ENSG00000104951	IL4I1
318	ENST00000341413	mus_musculus	2.6496e-06	0.0001192319	0.008744914665625	ENSG00000103253	HAGHL
319	ENST00000341458	mus_musculus	3.51e-08	2.5247e-06	0.0003318263704	ENSG00000101049	SGK2
320	ENST00000343017	mus_musculus	1.242e-07	8.076e-06	0.000890101314666667	ENSG00000178996	SNX18
321	ENST00000343262	mus_musculus	4.7994e-06	0.0003023629	0.0200303229197581	ENSG00000140988	RPS2
322	ENST00000343546	mus_musculus	0	2e-09	8.64684210526316e-07	ENSG00000178467	P4HTM
323	ENST00000343948	mus_musculus	2.3e-09	1.62e-07	3.47356e-05	ENSG00000187848	P2RX2
324	ENST00000344995	mus_musculus	9e-10	6.56e-08	1.65806523076923e-05	ENSG00000086730	LAT2
325	ENST00000348564	mus_musculus	3.928e-07	2.31776e-05	0.00208079120437158	ENSG00000081237	PTPRC
326	ENST00000353234	mus_musculus	4.9774e-06	0.0003832576	0.0244947984465116	ENSG00000165138	ANKS6
327	ENST00000354232	mus_musculus	0	0	0	ENSG00000105379	ETFB
328	ENST00000355341	mus_musculus	8.06e-08	5.8015e-06	0.000675977613475177	ENSG00000166140	ZFYVE19
329	ENST00000355556	mus_musculus	6.9568e-06	0.0004939363	0.0309728224148855	ENSG00000166736	HTR3A
330	ENST00000355868	mus_musculus	1.5e-09	1.103e-07	2.55227985915493e-05	ENSG00000166359	WDR88
331	ENST00000356264	mus_musculus	1.0801e-05	0.0008100735	0.0458920604534483	ENSG00000078053	AMPH
332	ENST00000358130	mus_musculus	5.163e-07	3.20136e-05	0.0027393303875	ENSG00000198157	HMGN5
333	ENST00000358473	mus_musculus	5.702e-07	3.02183e-05	0.00262675370740741	ENSG00000125375	DMAC2L
334	ENST00000358929	mus_musculus	8.68e-08	5.5532e-06	0.000661112484057971	ENSG00000049540	ELN
335	ENST00000359894	mus_musculus	3.077e-07	2.03083e-05	0.00189571057215909	ENSG00000129951	PLPPR3
336	ENST00000360482	mus_musculus	8e-10	4.71e-08	1.2896765e-05	ENSG00000134668	SPOCD1
337	ENST00000360564	mus_musculus	8.24e-07	5.02638e-05	0.00406790133103448	ENSG00000198598	MMP17
338	ENST00000361069	mus_musculus	1.08584e-05	0.0007926634	0.045061131483045	ENSG00000050555	LAMC3
339	ENST00000361328	mus_musculus	9.5877e-06	0.0006999009	0.0416618546597826	ENSG00000121903	ZSCAN20
340	ENST00000361835	mus_musculus	2.0343e-06	0.0001179898	0.00869262073632287	ENSG00000143297	FCRL5
341	ENST00000366553	mus_musculus	2.22e-08	1.6632e-06	0.000235557868965517	ENSG00000203668	CHML
342	ENST00000366757	mus_musculus	1.1955e-06	6.93381e-05	0.00537337568349057	ENSG00000185888	PRSS38
343	ENST00000366932	mus_musculus	2.827e-07	2.12016e-05	0.00194592785698324	ENSG00000067533	RRP15
344	ENST00000367070	mus_musculus	2.705e-07	1.83961e-05	0.0017571484122093	ENSG00000123838	C4BPA
345	ENST00000367840	mus_musculus	7.7981e-06	0.000530272	0.032999388969697	ENSG00000143164	DCAF6
346	ENST00000368742	mus_musculus	3.4404e-06	0.0001376148	0.0100038652619469	ENSG00000203782	LORICRIN
347	ENST00000368764	mus_musculus	1.7e-09	1.041e-07	2.443227e-05	ENSG00000163207	IVL
348	ENST00000369498	mus_musculus	5.99e-08	4.3108e-06	0.000532497242105263	ENSG00000165775	FUNDC2
349	ENST00000369732	mus_musculus	0	0	0	ENSG00000085465	OVGP1
350	ENST00000370758	mus_musculus	3.2748e-06	0.0002292349	0.0157577413058577	ENSG00000122420	PTGFR
351	ENST00000370834	mus_musculus	1.711e-07	1.21487e-05	0.00122448461533742	ENSG00000117054	ACADM
352	ENST00000371026	mus_musculus	9.3103e-06	0.0006982757	0.0416618546597826	ENSG00000152763	DNAI4
353	ENST00000371189	mus_musculus	0	0	0	ENSG00000162599	NFIA
354	ENST00000371431	mus_musculus	1.9718e-06	0.0001419667	0.0102296969925439	ENSG00000186471	AKAP14
355	ENST00000371445	mus_musculus	0	0	0	ENSG00000143006	DMRTB1
356	ENST00000371600	mus_musculus	8e-10	5.32e-08	1.40971419354839e-05	ENSG00000107281	NPDC1
357	ENST00000372136	mus_musculus	5.8611e-06	0.0004278579	0.0270356824580769	ENSG00000165698	SPACA9
358	ENST00000372159	mus_musculus	0	0	0	ENSG00000125485	DDX31
359	ENST00000372581	mus_musculus	2.0786e-06	0.0001496598	0.0107369469615721	ENSG00000044012	GUCA2B
360	ENST00000372907	mus_musculus	7.9873e-06	0.0005750881	0.0355192571236842	ENSG00000102387	TAF7L
361	ENST00000374113	mus_musculus	1.407e-07	9.8477e-06	0.00104379266645161	ENSG00000178645	C10orf53
362	ENST00000374811	mus_musculus	1e-10	5e-09	1.74776595744681e-06	ENSG00000001497	LAS1L
363	ENST00000375331	mus_musculus	1.178e-07	8.1268e-06	0.000890101314666667	ENSG00000204344	STK19
364	ENST00000375774	mus_musculus	5.1016e-06	0.0002397762	0.016311539438843	ENSG00000153487	ING1
365	ENST00000376042	mus_musculus	0	7e-10	3.2858e-07	ENSG00000147082	CCNB3
366	ENST00000376288	mus_musculus	0	1.3e-09	5.93269444444444e-07	ENSG00000204539	CDSN
367	ENST00000376350	mus_musculus	0	0	0	ENSG00000080031	PTPRH
368	ENST00000376406	mus_musculus	5.69e-08	3.983e-06	0.000499516847328244	ENSG00000137337	MDC1
369	ENST00000376651	mus_musculus	1.905e-06	0.0001390647	0.010064731085022	ENSG00000135960	EDAR
370	ENST00000376883	mus_musculus	1e-08	6.291e-07	0.000103354839	ENSG00000204644	ZFP57
371	ENST00000377340	mus_musculus	8.109e-07	5.35191e-05	0.00424765842463768	ENSG00000101343	CRNKL1
372	ENST00000377348	mus_musculus	0	2.5e-09	1.0268125e-06	ENSG00000160948	VPS28
373	ENST00000377387	mus_musculus	5.597e-07	4.19757e-05	0.00343093918059701	ENSG00000168066	SF1
374	ENST00000377713	mus_musculus	9.57e-08	5.742e-06	0.0006738237	ENSG00000186334	SLC36A3
375	ENST00000378313	mus_musculus	1.08e-08	8.176e-07	0.000129157215384615	ENSG00000188493	ACTMAP
376	ENST00000378555	mus_musculus	0	0	0	ENSG00000128567	PODXL
377	ENST00000380122	mus_musculus	1.315e-07	6.8379e-06	0.000774757648965517	ENSG00000086712	TXLNG
378	ENST00000380913	mus_musculus	2.5245e-06	0.0001539941	0.0109998655169565	ENSG00000146950	SHROOM2
379	ENST00000381474	mus_musculus	9.606e-07	6.33989e-05	0.00495990727666667	ENSG00000185164	NOMO2
380	ENST00000381539	mus_musculus	1.21163e-05	0.0007633256	0.0437676459658537	ENSG00000187258	NPSR1
381	ENST00000381989	mus_musculus	2.5e-09	1.403e-07	3.15751876712329e-05	ENSG00000102699	PARP4
382	ENST00000382410	mus_musculus	2.1e-08	1.1946e-06	0.000176811562162162	ENSG00000178591	DEFB125
383	ENST00000382822	mus_musculus	1.526e-07	7.1731e-06	0.000801679319047619	ENSG00000206102	KRTAP19-8
384	ENST00000383801	mus_musculus	1e-09	7.66e-08	1.89301313432836e-05	ENSG00000157020	SEC13
385	ENST00000389301	mus_musculus	4.308e-07	3.05865e-05	0.00264476636052632	ENSG00000187741	FANCA
386	ENST00000392000	mus_musculus	4.4483e-06	0.0003291747	0.0215458611406375	ENSG00000124831	LRRFIP1
387	ENST00000393114	mus_musculus	1.2053e-06	8.43676e-05	0.00632911096073059	ENSG00000122783	CYREN
388	ENST00000393382	mus_musculus	3.1e-09	2.286e-07	4.52490289156626e-05	ENSG00000170703	TTLL6
389	ENST00000393797	mus_musculus	2.8774e-06	0.0002071694	0.0143611226691983	ENSG00000123329	ARHGAP9
390	ENST00000394835	mus_musculus	1e-10	9.6e-09	3.154368e-06	ENSG00000176927	EFCAB5
391	ENST00000396512	mus_musculus	5.2e-09	3.875e-07	6.50286642857143e-05	ENSG00000100412	ACO2
392	ENST00000396908	mus_musculus	7.326e-07	5.42129e-05	0.00428203718317308	ENSG00000167595	PROSER3
393	ENST00000397510	mus_musculus	1.52e-08	1.0021e-06	0.000152439823148148	ENSG00000177042	TMEM80
394	ENST00000398437	mus_musculus	5.6e-09	3.724e-07	6.50286642857143e-05	ENSG00000160179	ABCG1
395	ENST00000399546	mus_musculus	5.511e-07	4.07851e-05	0.0033502920395	ENSG00000137948	BRDT
396	ENST00000399784	mus_musculus	6.21e-08	3.044e-06	0.00039070215625	ENSG00000170262	MRAP
397	ENST00000402066	mus_musculus	1.7e-09	9.96e-08	2.37149043478261e-05	ENSG00000106018	VIPR2
398	ENST00000404694	mus_musculus	3.4e-09	2.173e-07	4.353685e-05	ENSG00000138028	CGREF1
399	ENST00000404774	mus_musculus	2.269e-07	1.22533e-05	0.00122749674207317	ENSG00000136297	MMD2
400	ENST00000406028	mus_musculus	0	0	0	ENSG00000184113	CLDN5
401	ENST00000407263	mus_musculus	4.2844e-06	0.0002699165	0.0181740089282787	ENSG00000011105	TSPAN9
402	ENST00000409048	mus_musculus	2.3055e-06	0.0001683021	0.0119698493545455	ENSG00000115718	PROC
403	ENST00000409248	mus_musculus	2.3e-08	1.4716e-06	0.000213955012389381	ENSG00000243449	C4orf48
404	ENST00000409511	mus_musculus	1.09069e-05	0.0007634821	0.0437676459658537	ENSG00000153563	CD8A
405	ENST00000409652	mus_musculus	1.27312e-05	0.0006365601	0.03873350327	ENSG00000221963	APOL6
406	ENST00000409719	mus_musculus	4e-10	3.1e-08	9.43146296296296e-06	ENSG00000125611	CHCHD5
407	ENST00000410097	mus_musculus	5.64e-07	3.66598e-05	0.00305727844771574	ENSG00000138382	METTL5
408	ENST00000412090	mus_musculus	1.1004e-06	3.41129e-05	0.00290383851865285	ENSG00000205867	KRTAP5-2
409	ENST00000413302	mus_musculus	9.3397e-06	0.0005697211	0.0353205583090566	ENSG00000099957	P2RX6
410	ENST00000413459	mus_musculus	0	0	0	ENSG00000162066	AMDHD2
411	ENST00000415950	mus_musculus	7.7793e-06	0.0003734045	0.0239635255097656	ENSG00000105711	SCN1B
412	ENST00000419743	mus_musculus	5.2e-09	3.822e-07	6.50286642857143e-05	ENSG00000141665	FBXO15
413	ENST00000421553	mus_musculus	1.35011e-05	0.0007425586	0.043107757029682	ENSG00000197062	ZSCAN26
414	ENST00000421922	mus_musculus	1.33e-08	9.553e-07	0.000148062487735849	ENSG00000160050	CCDC28B
415	ENST00000425690	mus_musculus	1.14632e-05	0.0006992564	0.0416618546597826	ENSG00000073008	PVR
416	ENST00000426633	mus_musculus	4.313e-06	0.0003105346	0.0204070917736	ENSG00000231925	TAPBP
417	ENST00000428638	mus_musculus	6e-10	4.62e-08	1.28647423728814e-05	ENSG00000159314	ARHGAP27
418	ENST00000431515	mus_musculus	0	1e-10	5.6651724137931e-08	ENSG00000127564	PKMYT1
419	ENST00000434900	mus_musculus	3.803e-07	2.58581e-05	0.00228399314462366	ENSG00000112038	OPRM1
420	ENST00000439169	mus_musculus	4.1263e-06	0.0003012221	0.0200303229197581	ENSG00000099899	TRMT2A
421	ENST00000439537	mus_musculus	3.8e-09	2.342e-07	4.58056166666667e-05	ENSG00000189077	TMEM120A
422	ENST00000439747	mus_musculus	4.22e-08	2.7025e-06	0.000352375972222222	ENSG00000082515	MRPL22
423	ENST00000444133	mus_musculus	0	0	0	ENSG00000144559	TAMM41
424	ENST00000444310	mus_musculus	2.4e-09	1.594e-07	3.47356e-05	ENSG00000205832	C16orf96
425	ENST00000447241	mus_musculus	1.30926e-05	0.0007069994	0.0417816300093525	ENSG00000204296	TSBP1
426	ENST00000449131	mus_musculus	7.2765e-06	0.0003710997	0.0239090077305882	ENSG00000167995	BEST1
427	ENST00000455171	mus_musculus	2.8e-09	2.083e-07	4.25328555555556e-05	ENSG00000127586	CHTF18
428	ENST00000456543	mus_musculus	1.98e-08	1.2658e-06	0.0001856770375	ENSG00000136487	GH2
429	ENST00000457907	mus_musculus	3.602e-07	2.19727e-05	0.00198345872692308	ENSG00000164920	OSR2
430	ENST00000458573	mus_musculus	2.523e-07	1.89224e-05	0.00179697173179191	ENSG00000170807	LMOD2
431	ENST00000464265	mus_musculus	2.167e-07	1.60338e-05	0.00155869408402367	ENSG00000185808	PIGP
432	ENST00000477737	mus_musculus	2.115e-07	1.58613e-05	0.0015511029625	ENSG00000168658	VWA3B
433	ENST00000481065	mus_musculus	1.01e-08	7.689e-07	0.000122643282524272	ENSG00000181847	TIGIT
434	ENST00000481272	mus_musculus	2.817e-07	2.02817e-05	0.00189571057215909	ENSG00000106701	FSD1L
435	ENST00000492933	mus_musculus	0	0	0	ENSG00000163636	PSMD6
436	ENST00000496613	mus_musculus	2.8e-09	2.097e-07	4.25328555555556e-05	ENSG00000146966	DENND2A
437	ENST00000497547	mus_musculus	2.41e-08	1.5687e-06	0.000226071686842105	ENSG00000160214	RRP1
438	ENST00000506364	mus_musculus	3.85e-08	2.9612e-06	0.000383067360629921	ENSG00000145700	ANKRD31
439	ENST00000506784	mus_musculus	0	0	0	ENSG00000117266	CDK18
440	ENST00000507469	mus_musculus	4e-09	2.95e-07	5.44556741573034e-05	ENSG00000116698	SMG7
441	ENST00000511190	mus_musculus	5.7657e-06	0.0003690077	0.0238678248161417	ENSG00000134588	USP26
442	ENST00000513748	mus_musculus	0	0	0	ENSG00000182575	NXPH3
443	ENST00000514800	mus_musculus	4.506e-07	3.01886e-05	0.00262675370740741	ENSG00000109736	MFSD10
444	ENST00000519389	mus_musculus	2.5625e-06	0.0001844968	0.0130090039793991	ENSG00000089472	HEPH
445	ENST00000520602	mus_musculus	1e-09	7.72e-08	1.89301313432836e-05	ENSG00000101977	MCF2
446	ENST00000521216	mus_musculus	1.07e-08	7.402e-07	0.000119222998039216	ENSG00000113558	SKP1
447	ENST00000525773	mus_musculus	5.8e-09	2.993e-07	5.46355522222222e-05	ENSG00000178685	PARP10
448	ENST00000527223	mus_musculus	1.19501e-05	0.0007409068	0.043107757029682	ENSG00000167646	DNAAF3
449	ENST00000527610	mus_musculus	1.88e-08	1.1852e-06	0.000176811562162162	ENSG00000172922	RNASEH2C
450	ENST00000528372	mus_musculus	1e-10	3.1e-09	1.21261666666667e-06	ENSG00000147789	ZNF7
451	ENST00000531783	mus_musculus	8.996e-07	5.12799e-05	0.0040896964907767	ENSG00000166928	MS4A14
452	ENST00000532642	mus_musculus	5.52e-08	3.7568e-06	0.000474772824615385	ENSG00000117410	ATP6V0B
453	ENST00000532741	mus_musculus	0	2.2e-09	9.26764102564103e-07	ENSG00000104529	EEF1D
454	ENST00000534585	mus_musculus	3.9e-09	2.787e-07	5.26101386363636e-05	ENSG00000179632	MAF1
455	ENST00000534842	mus_musculus	0	0	0	ENSG00000182544	MFSD5
456	ENST00000535144	mus_musculus	2.6359e-06	0.0001159811	0.00858312383738739	ENSG00000177239	MAN1B1
457	ENST00000535715	mus_musculus	8.87e-08	6.3844e-06	0.000728397969444444	ENSG00000167770	OTUB1
458	ENST00000536311	mus_musculus	9.8776e-06	0.0007210657	0.0423085299475	ENSG00000196132	MYT1
459	ENST00000539869	mus_musculus	3.9781e-06	0.0002824474	0.0189401156514286	ENSG00000112541	PDE10A
460	ENST00000540581	mus_musculus	0	2e-10	1.0268125e-07	ENSG00000160325	CACFD1
461	ENST00000541224	mus_musculus	1.216e-06	9.24138e-05	0.00690121054636364	ENSG00000135503	ACVR1B
462	ENST00000541364	mus_musculus	1.843e-07	1.08734e-05	0.00112351628050314	ENSG00000167553	TUBA1C
463	ENST00000541395	mus_musculus	2.938e-07	2.05656e-05	0.00190888272542373	ENSG00000135100	HNF1A
464	ENST00000544979	mus_musculus	0	3.4e-09	1.29903720930233e-06	ENSG00000174306	ZHX3
465	ENST00000545862	mus_musculus	0	1e-10	5.6651724137931e-08	ENSG00000183048	SLC25A10
466	ENST00000547688	mus_musculus	0	1e-10	5.6651724137931e-08	ENSG00000110911	SLC11A2
467	ENST00000550347	mus_musculus	5.8e-09	3.148e-07	5.68335076923077e-05	ENSG00000139620	KANSL2
468	ENST00000553443	mus_musculus	1.564e-07	1.11074e-05	0.00112644120123457	ENSG00000139865	TTC6
469	ENST00000562889	mus_musculus	1.93e-08	9.842e-07	0.000151116091588785	ENSG00000140511	HAPLN3
470	ENST00000566936	mus_musculus	8.893e-07	6.49224e-05	0.00505502421611374	ENSG00000125170	DOK4
471	ENST00000567949	mus_musculus	1.36987e-05	0.0008356184	0.0471765453388316	ENSG00000174177	CTU2
472	ENST00000571941	mus_musculus	0	0	0	ENSG00000217930	PAM16
473	ENST00000572815	mus_musculus	3.69e-08	2.5076e-06	0.0003318263704	ENSG00000132507	EIF5A
474	ENST00000573315	mus_musculus	1.536e-07	8.2925e-06	0.000902234983443709	ENSG00000262152	GREP1
475	ENST00000579002	mus_musculus	5.3e-09	3.79e-07	6.50286642857143e-05	ENSG00000125445	MRPS7
476	ENST00000580611	mus_musculus	1.6422e-06	0.0001051026	0.00781326070316742	ENSG00000131748	STARD3
477	ENST00000583617	mus_musculus	0	0	0	ENSG00000178927	CYBC1
478	ENST00000586184	mus_musculus	5.5e-09	4.075e-07	6.76244191919192e-05	ENSG00000151062	CACNA2D4
479	ENST00000589359	mus_musculus	1.0236e-06	7.47245e-05	0.00570999446744186	ENSG00000197256	KANK2
480	ENST00000589804	mus_musculus	4e-10	2.82e-08	8.7414679245283e-06	ENSG00000117877	POLR1G
481	ENST00000590317	mus_musculus	4.6206e-06	0.0002402698	0.016311539438843	ENSG00000259823	LYPD8
482	ENST00000592885	mus_musculus	4e-09	1.87e-07	3.88888987341772e-05	ENSG00000130208	APOC1
483	ENST00000595396	mus_musculus	0	0	0	ENSG00000173988	LRRC63
484	ENST00000598585	mus_musculus	2.1e-09	1.274e-07	2.90702027777778e-05	ENSG00000161671	EMC10
485	ENST00000599630	mus_musculus	0	0	0	ENSG00000074842	MYDGF
486	ENST00000611161	mus_musculus	1.23578e-05	0.0005190295	0.0324225690323194	ENSG00000275183	LENG9
487	ENST00000612238	mus_musculus	6.0104e-06	0.0003846648	0.0244947984465116	ENSG00000137101	CD72
488	ENST00000612778	mus_musculus	9.64e-08	5.9771e-06	0.000686697733566434	ENSG00000185499	MUC1
489	ENST00000613122	mus_musculus	0	2.6e-09	1.04183902439024e-06	ENSG00000060069	CTDP1
490	ENST00000614147	mus_musculus	6e-10	4.28e-08	1.21234689655172e-05	ENSG00000147654	EBAG9
491	ENST00000614314	mus_musculus	0	0	0	ENSG00000132254	ARFIP2
492	ENST00000616645	mus_musculus	2.7353e-06	0.000194206	0.0136350870683761	ENSG00000196684	HSH2D
493	ENST00000616727	mus_musculus	1e-10	5.2e-09	1.77701428571429e-06	ENSG00000173702	MUC13
494	ENST00000617001	mus_musculus	5.035e-07	3.575e-05	0.00299661607142857	ENSG00000164850	GPER1
495	ENST00000618040	mus_musculus	8.0289e-06	0.0006101996	0.0374066015985075	ENSG00000143603	KCNN3
496	ENST00000619221	mus_musculus	0	0	0	ENSG00000144596	GRIP2
497	ENST00000620097	mus_musculus	8.09e-08	5.0133e-06	0.0006056140125	ENSG00000111335	OAS2
498	ENST00000623662	mus_musculus	1.6445e-06	8.05815e-05	0.00610079937096774	ENSG00000277758	SYT15B
